Site,Lab ID,Field ID ,Field Date,Reach,Transect,Source of Production,Method,Life Stage,Order,Family,Genus,Common Name ,Functional Group ,Length ,a ,b ,Weight,ID Date,Processor,QA/QC,Notes
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,4,0.152895591,2.18,3.139682578,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,NB,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,NB,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,Drunella,Spiny crawler mayfly,Scraper,11,0.0103,2.676,6.303823577,1.12.2026,NB,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,1.12.2026,NB,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Nymph,Plecoptera,Perlidae,NA,Golden stonefly ,Predator,6,0.0099,2.879,1.721601548,1.12.2026,NB,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,NA,Spiny crawler mayfly,Scraper,5,0.0103,2.676,0.764330089,1.12.2026,MS,BG,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Larvae,Plecoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,1,0.0074,2.879,0.0074,1.12.2026,MS,NB,
FTC,1SUR2.7/8/2025,R1SurberT2,7.8.2025,1,2,Aquatic,Surber,Nymph,Plecoptera,Perlidae,NA,Golden stonefly ,Predator,3,0.0099,2.879,0.234027712,1.12.2026,NB,BG,
FTC,1PAN2.8/22/2025,Reach1.0078P,8.22.2025,1,2,Aquatic,Pan Trap,Adult,Diptera,Ceratopogonidae,NA,Biting midge,Predator,2,0.1,1.57,0.296904714,1.12.2026,MS,BG,
FTC,1PAN2.8/22/2025,Reach1.0078P,8.22.2025,1,2,Aquatic,Pan Trap,Adult,Diptera,Ceratopogonidae,NA,Biting midge,Predator,3,0.1,1.57,0.561151812,1.12.2026,MS,BG,
FTC,1PAN2.8/22/2025,Reach1.0078P,8.22.2025,1,2,Terrestrial,Pan Trap,Adult,Hemiptera,Cicadellidae,NA,Leaf hopper ,Piercer-Herbivore,4,0.079,2.229,1.736276199,1.12.2026,NB,BG,
FTC,1PAN2.8/22/2025,Reach1.0078P,8.22.2025,1,2,Terrestrial,Pan Trap,Adult,Diptera,NA,NA,Mosquito,Parasite,3,0.006,3.05,0.171147704,1.12.2026,NB,BG,
FTC,1PAN2.8/22/2025,Reach1.0078P,8.22.2025,1,2,Aquatic,Pan Trap,Adult,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,6,0.006,3.05,1.417465718,1.12.2026,NB,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Trichoptera,Limnephilidae,NA,Northern case-maker caddisfly,Shredder,2,0.004,2.933,0.030547872,1.12.2026,NB,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Trichoptera,Limnephilidae,NA,Northern case-maker caddisfly,Shredder,2,0.004,2.933,0.030547872,1.12.2026,NB,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,5,0.005097526,2.32,0.213289688,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,5,0.005097526,2.32,0.213289688,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,3,0.005097526,2.32,0.065204979,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,3,0.005097526,2.32,0.065204979,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,1,NA,NA,NA,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,4,0.005097526,2.32,0.127097974,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,4,0.005097526,2.32,0.127097974,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,4,0.002,3.011,0.129966861,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Nymph,Plecoptera,Perlidae,NA,Golden stonefly,Predator,6,0.0099,2.879,1.721601548,1.12.2026,NB,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,4,0.005097526,2.32,0.127097974,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Nymph,Ephemeroptera,Baetidae,NA,Small-minnow mayfly,Collector-Gatherer,4,0.0053,2.875,0.285232064,1.12.2026,NB,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Simuliidae,NA,Black fly,Collector-Filterer,3,0.002,3.011,0.054656535,1.12.2026,NB,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.12.2026,MS,BG,
FTC,1DRN2.10/9/2025,1DRN2,10.9.2025,1,2,Aquatic,Drift Net,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,16,0.005097526,2.32,3.168967676,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,1,0.0074,2.879,0.0074,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,NB,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth fly,Scraper,4,0.0025,2.692,0.104396396,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth fly,Scraper,4,0.0025,2.692,0.104396396,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth fly,Scraper,5,0.0025,2.692,0.190356302,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth fly,Scraper,5,0.0025,2.692,0.190356302,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth fly,Scraper,3,0.0025,2.692,0.048122749,1.12.2026,MS,BG,
FTC,1SUR2.10/9/2025,1SUR2,10.9.2025,1,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.12.2026,MS,BG,
